trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
OCESN6852F3045202:2024-02-07T00:29:39Z,20:27:00,20:30:00,StopPoint:OCETGV INOUI-87319012,7,,0,0,
OCESN6852F3045202:2024-02-07T00:29:39Z,20:49:00,20:52:00,StopPoint:OCETGV INOUI-87318964,8,,0,0,
OCESN6852F3045202:2024-02-07T00:29:39Z,21:23:00,21:26:00,StopPoint:OCETGV INOUI-87763029,9,,0,0,
OCESN6852F3045202:2024-02-07T00:29:39Z,22:03:00,22:03:00,StopPoint:OCETGV INOUI-87723197,10,,1,0,
OCESN6852F3045203:2024-02-07T00:29:39Z,17:28:00,17:28:00,StopPoint:OCETGV INOUI-87756056,0,,0,1,
OCESN6852F3045203:2024-02-07T00:29:39Z,17:47:00,17:50:00,StopPoint:OCETGV INOUI-87757674,1,,0,0,
OCESN6852F3045203:2024-02-07T00:29:39Z,17:58:00,18:02:00,StopPoint:OCETGV INOUI-87757625,2,,0,0,
OCESN6852F3045203:2024-02-07T00:29:39Z,18:22:00,18:25:00,StopPoint:OCETGV INOUI-87757526,3,,0,0,
OCESN6852F3045203:2024-02-07T00:29:39Z,18:40:00,18:43:00,StopPoint:OCETGV INOUI-87755447,4,,0,0,
OCESN6852F3045203:2024-02-07T00:29:39Z,19:16:00,19:20:00,StopPoint:OCETGV INOUI-87755009,5,,0,0,
OCESN6852F3045203:2024-02-07T00:29:39Z,20:04:00,20:16:00,StopPoint:OCETGV INOUI-87751008,6,,0,0,
OCESN6852F3045203:2024-02-07T00:29:39Z,20:27:00,20:30:00,StopPoint:OCETGV INOUI-87319012,7,,0,0,
OCESN6852F3045203:2024-02-07T00:29:39Z,20:49:00,20:52:00,StopPoint:OCETGV INOUI-87318964,8,,0,0,
OCESN6852F3045203:2024-02-07T00:29:39Z,21:26:00,21:36:00,StopPoint:OCETGV INOUI-87763029,9,,0,0,
OCESN6852F3045203:2024-02-07T00:29:39Z,22:15:00,22:15:00,StopPoint:OCETGV INOUI-87723197,10,,1,0,
OCESN6864F2591625:2024-02-06T00:30:41Z,13:08:00,13:08:00,StopPoint:OCETGV INOUI-87751008,0,,0,1,
OCESN6864F2591625:2024-02-06T00:30:41Z,13:19:00,13:22:00,StopPoint:OCETGV INOUI-87319012,1,,0,0,
OCESN6864F2591625:2024-02-06T00:30:41Z,13:41:00,13:44:00,StopPoint:OCETGV INOUI-87318964,2,,0,0,
OCESN6864F2591625:2024-02-06T00:30:41Z,14:15:00,14:18:00,StopPoint:OCETGV INOUI-87763029,3,,0,0,
OCESN6864F2591625:2024-02-06T00:30:41Z,14:54:00,14:54:00,StopPoint:OCETGV INOUI-87723197,4,,1,0,
OCESN6866F2591045:2024-02-08T00:29:23Z,17:54:00,17:54:00,StopPoint:OCETGV INOUI-87755009,0,,0,1,
OCESN6866F2591045:2024-02-08T00:29:23Z,18:53:00,19:12:00,StopPoint:OCETGV INOUI-87751008,1,,0,0,
OCESN6866F2591045:2024-02-08T00:29:23Z,19:23:00,19:26:00,StopPoint:OCETGV INOUI-87319012,2,,0,0,
OCESN6866F2591045:2024-02-08T00:29:23Z,19:46:00,19:49:00,StopPoint:OCETGV INOUI-87318964,3,,0,0,
OCESN6866F2591045:2024-02-08T00:29:23Z,20:54:00,20:54:00,StopPoint:OCETGV INOUI-87723197,4,,1,0,
OCESN6866F3045201:2024-02-07T00:29:39Z,17:54:00,17:54:00,StopPoint:OCETGV INOUI-87755009,0,,0,1,
OCESN6866F3045201:2024-02-07T00:29:39Z,18:53:00,19:12:00,StopPoint:OCETGV INOUI-87751008,1,,0,0,
OCESN6866F3045201:2024-02-07T00:29:39Z,19:23:00,19:26:00,StopPoint:OCETGV INOUI-87319012,2,,0,0,
OCESN6866F3045201:2024-02-07T00:29:39Z,19:46:00,19:49:00,StopPoint:OCETGV INOUI-87318964,3,,0,0,
OCESN6866F3045201:2024-02-07T00:29:39Z,20:54:00,20:54:00,StopPoint:OCETGV INOUI-87723197,4,,1,0,
OCESN687F2591932:2023-12-21T00:50:45Z,07:01:00,07:01:00,StopPoint:OCETGV INOUI-87474007,0,,0,1,
OCESN687F2591932:2023-12-21T00:50:45Z,07:30:00,07:33:00,StopPoint:OCETGV INOUI-87474338,1,,0,0,
OCESN687F2591932:2023-12-21T00:50:45Z,08:00:00,08:03:00,StopPoint:OCETGV INOUI-87473207,2,,0,0,
OCESN687F2591932:2023-12-21T00:50:45Z,08:18:00,08:22:00,StopPoint:OCETGV INOUI-87473009,3,,0,0,
OCESN687F2591932:2023-12-21T00:50:45Z,09:15:00,09:23:00,StopPoint:OCETGV INOUI-87471003,4,,0,0,
OCESN687F2591932:2023-12-21T00:50:45Z,09:50:00,09:55:00,StopPoint:OCETGV INOUI-87478404,5,,0,0,
OCESN687F2591932:2023-12-21T00:50:45Z,10:27:00,10:30:00,StopPoint:OCETGV INOUI-87396002,6,,0,0,
OCESN687F2591932:2023-12-21T00:50:45Z,11:22:00,11:36:00,StopPoint:OCETGV INOUI-87393702,7,,0,0,
OCESN687F2591932:2023-12-21T00:50:45Z,14:54:00,15:06:00,StopPoint:OCETGV INOUI-87741009,8,,0,0,
OCESN687F2591932:2023-12-21T00:50:45Z,15:40:00,15:44:00,StopPoint:OCETGV INOUI-87741306,9,,0,0,
OCESN687F2591932:2023-12-21T00:50:45Z,15:52:00,15:57:00,StopPoint:OCETGV INOUI-87742320,10,,0,0,
OCESN687F2591932:2023-12-21T00:50:45Z,16:07:00,16:07:00,StopPoint:OCETGV INOUI-87742361,11,,1,0,
OCESN687F2667003:2023-12-21T00:50:45Z,07:01:00,07:01:00,StopPoint:OCETGV INOUI-87474007,0,,0,1,
OCESN687F2667003:2023-12-21T00:50:45Z,07:30:00,07:33:00,StopPoint:OCETGV INOUI-87474338,1,,0,0,
OCESN687F2667003:2023-12-21T00:50:45Z,08:00:00,08:03:00,StopPoint:OCETGV INOUI-87473207,2,,0,0,
OCESN687F2667003:2023-12-21T00:50:45Z,08:18:00,08:22:00,StopPoint:OCETGV INOUI-87473009,3,,0,0,
OCESN687F2667003:2023-12-21T00:50:45Z,09:15:00,09:23:00,StopPoint:OCETGV INOUI-87471003,4,,0,0,
OCESN687F2667003:2023-12-21T00:50:45Z,09:50:00,09:55:00,StopPoint:OCETGV INOUI-87478404,5,,0,0,
OCESN687F2667003:2023-12-21T00:50:45Z,10:27:00,10:30:00,StopPoint:OCETGV INOUI-87396002,6,,0,0,
OCESN687F2667003:2023-12-21T00:50:45Z,11:18:00,11:36:00,StopPoint:OCETGV INOUI-87393702,7,,0,0,
OCESN687F2667003:2023-12-21T00:50:45Z,14:55:00,15:06:00,StopPoint:OCETGV INOUI-87741009,8,,0,0,
OCESN687F2667003:2023-12-21T00:50:45Z,15:40:00,15:44:00,StopPoint:OCETGV INOUI-87741306,9,,0,0,
OCESN687F2667003:2023-12-21T00:50:45Z,15:52:00,15:57:00,StopPoint:OCETGV INOUI-87742320,10,,0,0,
OCESN687F2667003:2023-12-21T00:50:45Z,16:07:00,16:07:00,StopPoint:OCETGV INOUI-87742361,11,,1,0,
OCESN6871F2922163:2024-02-08T00:29:23Z,07:39:00,07:39:00,StopPoint:OCETGV INOUI-87611004,0,,0,1,
OCESN6871F2922163:2024-02-08T00:29:23Z,08:22:00,08:25:00,StopPoint:OCETGV INOUI-87615286,1,,0,0,
OCESN6871F2922163:2024-02-08T00:29:23Z,08:54:00,08:57:00,StopPoint:OCETGV INOUI-87781104,2,,0,0,
OCESN6871F2922163:2024-02-08T00:29:23Z,09:10:00,09:13:00,StopPoint:OCETGV INOUI-87781005,3,,0,0,
OCESN6871F2922163:2024-02-08T00:29:23Z,09:34:00,09:37:00,StopPoint:OCETGV INOUI-87773200,4,,0,0,
OCESN6871F2922163:2024-02-08T00:29:23Z,09:53:00,10:05:00,StopPoint:OCETGV INOUI-87688887,5,,0,0,
OCESN6871F2922163:2024-02-08T00:29:23Z,10:24:00,10:29:00,StopPoint:OCETGV INOUI-87703975,6,,0,0,
OCESN6871F2922163:2024-02-08T00:29:23Z,11:06:00,11:11:00,StopPoint:OCETGV INOUI-87763029,7,,0,0,
OCESN6871F2922163:2024-02-08T00:29:23Z,11:48:00,11:48:00,StopPoint:OCETGV INOUI-87723197,8,,1,0,
OCESN6871F2922164:2024-02-08T00:29:23Z,07:39:00,07:39:00,StopPoint:OCETGV INOUI-87611004,0,,0,1,
OCESN6871F2922164:2024-02-08T00:29:23Z,08:22:00,08:25:00,StopPoint:OCETGV INOUI-87615286,1,,0,0,
OCESN6871F2922164:2024-02-08T00:29:23Z,08:54:00,08:57:00,StopPoint:OCETGV INOUI-87781104,2,,0,0,
OCESN6871F2922164:2024-02-08T00:29:23Z,09:10:00,09:13:00,StopPoint:OCETGV INOUI-87781005,3,,0,0,
OCESN6871F2922164:2024-02-08T00:29:23Z,09:34:00,09:37:00,StopPoint:OCETGV INOUI-87773200,4,,0,0,
OCESN6871F2922164:2024-02-08T00:29:23Z,09:53:00,10:05:00,StopPoint:OCETGV INOUI-87688887,5,,0,0,
OCESN6871F2922164:2024-02-08T00:29:23Z,10:24:00,10:29:00,StopPoint:OCETGV INOUI-87703975,6,,0,0,
OCESN6871F2922164:2024-02-08T00:29:23Z,11:06:00,11:11:00,StopPoint:OCETGV INOUI-87763029,7,,0,0,
OCESN6871F2922164:2024-02-08T00:29:23Z,11:48:00,11:48:00,StopPoint:OCETGV INOUI-87723197,8,,1,0,
OCESN6873F2591068:2024-02-08T00:29:23Z,15:37:00,15:37:00,StopPoint:OCETGV INOUI-87611004,0,,0,1,
OCESN6873F2591068:2024-02-08T00:29:23Z,16:22:00,16:25:00,StopPoint:OCETGV INOUI-87615286,1,,0,0,
OCESN6873F2591068:2024-02-08T00:29:23Z,16:53:00,16:56:00,StopPoint:OCETGV INOUI-87781104,2,,0,0,
OCESN6873F2591068:2024-02-08T00:29:23Z,17:09:00,17:12:00,StopPoint:OCETGV INOUI-87781005,3,,0,0,
OCESN6873F2591068:2024-02-08T00:29:23Z,17:34:00,17:37:00,StopPoint:OCETGV INOUI-87773200,4,,0,0,
OCESN6873F2591068:2024-02-08T00:29:23Z,17:55:00,17:59:00,StopPoint:OCETGV INOUI-87773002,5,,0,0,
OCESN6873F2591068:2024-02-08T00:29:23Z,18:24:00,18:27:00,StopPoint:OCETGV INOUI-87775007,6,,0,0,
